VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,Time Duration
1,1/5/2015 19:37,1/5/2015 19:43,1,1.1,-73.98482513,40.74196243,1,N,-74.00180054,40.74510193,credit card,6.5,1,0.5,1.25,0,0.3,9.55,0:06
1,1/5/2015 19:37,1/5/2015 19:52,1,2.1,-73.96190643,40.80542374,1,N,-73.9499054,40.82208252,cash,12,1,0.5,0,0,0.3,13.8,0:15
1,1/5/2015 19:37,1/5/2015 19:41,1,1.1,-73.96412659,40.76548767,1,N,-73.98155212,40.77357864,cash,5.5,1,0.5,0,0,0.3,7.3,0:04
1,1/30/2015 15:48,1/30/2015 15:54,1,0.9,-73.99555206,40.7334671,1,N,-73.9958725,40.74260712,credit card,6.5,0,0.5,1.46,0,0.3,8.76,0:06
1,1/30/2015 15:48,1/30/2015 15:53,1,0.8,-73.99060059,40.75771713,1,N,-74.00266266,40.7606163,cash,5.5,0,0.5,0,0,0.3,6.3,0:05
1,1/30/2015 15:48,1/30/2015 16:02,1,2,-73.99185181,40.75246429,1,N,-73.98808289,40.72813416,credit card,10.5,0,0.5,2.26,0,0.3,13.56,0:14
1,1/30/2015 15:48,1/30/2015 15:58,1,1.6,-73.97647095,40.72319031,1,N,-73.99622345,40.7371254,credit card,9,0,0.5,1.95,0,0.3,11.75,0:10
1,1/30/2015 15:48,1/30/2015 16:00,1,1.6,0,0,1,N,0,0,credit card,9.5,0,0.5,2.06,0,0.3,12.36,0:12
1,1/30/2015 15:48,1/30/2015 16:08,1,1.7,-73.99417114,40.74671936,1,Y,-73.99067688,40.728405,credit card,14,0,0.5,1,0,0.3,15.8,0:20
1,1/30/2015 15:48,1/30/2015 15:56,1,1.9,-73.97868347,40.7667923,1,N,-73.95752716,40.7826767,credit card,8,0,0.5,2.64,0,0.3,11.44,0:08
1,1/30/2015 15:48,1/30/2015 15:58,1,2,-73.98246002,40.7566185,1,N,-73.99731445,40.73846817,credit card,9,0,0.5,1.96,0,0.3,11.76,0:10
1,1/30/2015 15:48,1/30/2015 15:51,1,0.3,-73.99316406,40.73413849,1,N,-73.98826599,40.73373032,credit card,4,0,0.5,1.2,0,0.3,6,0:03
1,1/30/2015 15:48,1/30/2015 16:34,2,14.5,-73.87363434,40.77396774,1,N,-74.0152359,40.71550751,credit card,44,0,0.5,10.02,5.33,0.3,60.15,0:46
1,1/30/2015 15:48,1/30/2015 16:17,1,3.8,0,0,1,N,0,0,credit card,20,0,0.5,4.15,0,0.3,24.95,0:29
1,1/30/2015 15:48,1/30/2015 15:56,1,1.4,-73.98207092,40.76761627,1,N,-73.96198273,40.76789093,credit card,7.5,1,0.5,1.86,0,0.3,11.16,0:08
1,1/30/2015 15:48,1/30/2015 15:59,2,1.7,-73.9931488,40.72231674,1,N,-73.97924805,40.74406052,credit card,9.5,0,0.5,2.06,0,0.3,12.36,0:11
1,1/30/2015 15:48,1/30/2015 15:58,1,1.4,-73.97224426,40.75959778,1,N,-73.97135925,40.74436569,credit card,8,0,0.5,2.2,0,0.3,11,0:10
1,1/30/2015 15:48,1/30/2015 16:00,1,0.7,-73.97225189,40.7540741,1,N,-73.974617,40.76185608,credit card,8.5,0,0.5,1.85,0,0.3,11.15,0:12
1,1/30/2015 15:48,1/30/2015 16:15,1,4.6,-73.99712372,40.72195816,1,N,-73.95543671,40.77646255,credit card,20,0,0.5,4.15,0,0.3,24.95,0:27
1,1/30/2015 15:48,1/30/2015 15:56,1,1.5,-73.97755432,40.75801849,1,N,-73.96360016,40.77438354,credit card,7.5,0,0.5,2.05,0,0.3,10.35,0:08
1,1/30/2015 15:48,1/30/2015 15:53,1,1,-73.94458771,40.77961731,1,N,-73.95419312,40.76955414,cash,5.5,0,0.5,0,0,0.3,6.3,0:05
1,1/30/2015 15:48,1/30/2015 15:54,1,0.9,-73.98077393,40.78520966,1,N,-73.96848297,40.78639221,credit card,6,0,0.5,1,0,0.3,7.8,0:06
1,1/30/2015 15:48,1/30/2015 16:54,1,21.2,-73.79039764,40.65652084,2,N,-74.00731659,40.71397781,credit card,52,0,0.5,0,5.33,0.3,58.13,1:06
1,1/30/2015 15:48,1/30/2015 15:55,1,1,-73.96728516,40.7932663,1,N,-73.97982788,40.78630829,cash,6.5,0,0.5,0,0,0.3,7.3,0:07
1,1/30/2015 15:48,1/30/2015 15:57,1,0.5,-73.96437836,40.75700378,1,N,-73.95942688,40.76313782,credit card,6.5,0,0.5,1,0,0.3,8.3,0:09
2,1/13/2015 18:13,1/13/2015 18:37,6,2.22,-73.9757843,40.75463104,1,N,-73.9881897,40.7277832,credit card,15.5,1,0.5,3.3,0,0.3,20.6,0:24
2,1/13/2015 18:13,1/13/2015 18:58,1,14.82,-73.95376587,40.74146271,2,N,-73.78262329,40.64878464,credit card,52,0,0.5,11.47,5.33,0.3,69.6,0:45
2,1/13/2015 18:13,1/13/2015 18:33,1,1.56,-73.99468231,40.7454071,1,N,-73.97467804,40.74780655,cash,13,1,0.5,0,0,0.3,14.8,0:20
2,1/13/2015 18:13,1/13/2015 18:28,1,2.02,-73.98745728,40.77592468,1,N,-73.97781372,40.75699234,credit card,11,1,0.5,2.4,0,0.3,15.2,0:15
2,1/13/2015 18:13,1/13/2015 18:24,1,2.22,-74.00531769,40.74106598,1,N,-74.01548767,40.71509171,credit card,10.5,1,0.5,2.3,0,0.3,14.6,0:11
1,1/28/2015 16:31,1/28/2015 16:41,2,0.9,-73.98931885,40.75694656,1,N,-73.99107361,40.75098419,cash,8,1,0.5,0,0,0.3,9.8,0:10
1,1/28/2015 16:31,1/28/2015 16:38,1,0.9,-73.99661255,40.72344589,1,N,-73.98438263,40.72896957,credit card,6.5,1,0.5,1,0,0.3,9.3,0:07
1,1/28/2015 16:31,1/28/2015 16:38,1,0.6,-73.98863983,40.74837494,1,Y,-73.9859848,40.7549324,cash,6,1,0.5,0,0,0.3,7.8,0:07
1,1/28/2015 16:31,1/28/2015 16:59,1,6.1,-73.96572113,40.79013443,1,N,-73.97865295,40.7232666,upi,23,1,0.5,0,0,0.3,24.8,0:28
1,1/28/2015 16:31,1/28/2015 16:44,1,2.9,-73.96202087,40.776371,1,N,-73.97184753,40.75043869,cash,12,1,0.5,0,0,0.3,13.8,0:13
1,1/28/2015 16:31,1/28/2015 16:45,1,1.8,-73.95574188,40.76419449,1,N,-73.98344421,40.77530289,cash,10,1,0.5,0,0,0.3,11.8,0:14
1,1/28/2015 16:31,1/28/2015 16:44,1,2.5,-73.96109772,40.78066635,1,N,-73.96408081,40.80725098,credit card,10.5,1,0.5,2,0,0.3,14.3,0:13
1,1/28/2015 16:31,1/28/2015 16:43,1,1.2,-73.99597168,40.73880768,1,N,-73.9818573,40.74657822,cash,8.5,0,0.5,0,0,0.3,9.3,0:12
2,1/1/2015 11:48,1/1/2015 11:54,1,1.45,-73.97915649,40.76512527,1,N,-73.98540497,40.77855682,credit card,7,0,0.5,1,0,0.3,8.8,0:06
1,1/8/2015 23:40,1/8/2015 23:54,1,3.2,-73.98269653,40.67723846,1,N,-73.93202972,40.67414093,credit card,13,0.5,0.5,4.25,0,0.3,18.55,0:14
1,1/8/2015 23:40,1/8/2015 23:43,1,0.9,-73.96270752,40.75916672,1,N,-73.95383453,40.77059937,credit card,5,0.5,0.5,1,0,0.3,7.3,0:03
1,1/8/2015 23:40,1/8/2015 23:50,1,2.9,-73.95053864,40.78341293,1,N,-73.98153687,40.77368927,credit card,11,0.5,0.5,2,0,0.3,14.3,0:10
2,1/1/2015 11:48,1/1/2015 11:58,5,1.91,-73.98731995,40.7247467,1,N,-74.00997162,40.73458481,credit card,9.5,0,0.5,1.9,0,0.3,12.2,0:10
2,1/1/2015 11:48,1/1/2015 11:55,4,1.3,-73.98162842,40.72462082,1,N,-73.98969269,40.72631073,cash,6.5,0,0.5,0,0,0.3,7.3,0:07
2,1/1/2015 11:48,1/1/2015 12:03,1,3.35,-73.96697998,40.80413055,1,N,-73.99150848,40.75973129,cash,14,0,0.5,0,0,0.3,14.8,0:15
2,1/1/2015 11:48,1/1/2015 11:54,1,1.39,-73.98345947,40.72288132,1,N,-73.99640656,40.73311615,credit card,7,0,0.5,1.75,0,0.3,9.55,0:06
1,1/1/2015 11:48,1/1/2015 11:54,3,1.3,-73.98976135,40.74649048,1,N,-73.98298645,40.7350235,credit card,6.5,0,0.5,1.45,0,0,8.75,0:06
1,1/1/2015 11:48,1/1/2015 11:57,1,2.1,-73.95836639,40.7728653,1,Y,-73.97689819,40.79076385,cash,9,0,0.5,0,0,0,9.8,0:09
1,1/1/2015 11:48,1/1/2015 11:58,1,3.7,-73.98305511,40.73080826,1,N,-73.94749451,40.77609253,credit card,12.5,0,0.5,2.65,0,0,15.95,0:10
1,1/1/2015 11:48,1/1/2015 11:54,1,2.2,-73.95495605,40.78013611,1,N,-73.9753952,40.75224686,credit card,8.5,0,0.5,2,0,0,11.3,0:06
1,1/1/2015 11:48,1/1/2015 12:05,1,8.9,-73.86595154,40.77080154,1,N,-73.98155975,40.74307632,credit card,26,0,0.5,8,5.33,0,40.13,0:17
1,1/1/2015 11:48,1/1/2015 11:57,3,1.8,-73.98006439,40.73346329,1,N,-73.9773407,40.75211334,credit card,8.7,0,0.5,1.9,0,0,11.4,0:09
2,1/1/2015 11:48,1/1/2015 11:54,1,1.19,-73.96443176,40.77294922,1,N,-73.97503662,40.76084137,cash,6.5,0,0.5,0,0,0.3,7.3,0:06
2,1/1/2015 11:48,1/1/2015 12:06,1,6.82,-73.97148132,40.78249741,1,N,-73.93785858,40.85529709,cash,22,0,0.5,0,0,0.3,22.8,0:18
1,1/1/2015 11:48,1/1/2015 12:08,1,11.8,-73.87579346,40.77359009,1,N,-73.79037476,40.64678955,credit card,33.5,0,0.5,10.25,0,0,44.55,0:20
1,1/1/2015 11:48,1/1/2015 11:50,1,0.7,-73.98442078,40.73999023,1,N,-73.99090576,40.73372269,credit card,4,0,0.5,0.95,0,0,5.75,0:02
1,1/1/2015 11:48,1/1/2015 12:01,2,2,-73.98470306,40.76842499,1,N,-73.98486328,40.76841736,credit card,11,0,0.5,2.35,0,0,14.15,0:13
1,1/1/2015 11:48,1/1/2015 12:02,1,8.5,-73.96485138,40.76010513,1,N,-73.87327576,40.77420044,cash,24.5,0,0.5,0,0,0,25.3,0:14
2,1/1/2015 11:48,1/1/2015 12:22,1,7.8,-73.98770142,40.76460266,1,N,-73.98294067,40.67261887,credit card,28.5,0,0.5,5.7,0,0.3,35,0:34
2,1/1/2015 11:48,1/1/2015 11:54,1,0.93,-73.99655914,40.75300598,1,N,-73.98794556,40.74789047,cash,6,0,0.5,0,0,0.3,6.8,0:06
1,1/1/2015 11:48,1/1/2015 11:53,4,1,-73.96515656,40.77199554,1,N,-73.95424652,40.77900696,cash,5.5,0,0.5,0,0,0,6.3,0:05
2,1/1/2015 11:48,1/1/2015 12:05,5,8.84,-73.95514679,40.77788162,1,N,-73.86489105,40.77043152,credit card,25.5,0,0.5,7.71,5.33,0.3,39.34,0:17
2,1/1/2015 11:48,1/1/2015 12:04,1,3.61,-73.98516846,40.77873993,1,N,-73.99303436,40.74147415,cash,15,0,0.5,0,0,0.3,15.8,0:16
1,1/8/2015 22:26,1/8/2015 22:29,1,0.6,-73.9967041,40.74258804,1,N,-73.99353027,40.73851776,credit card,4.5,0.5,0.5,0.7,0,0.3,6.5,0:03
1,1/8/2015 22:26,1/8/2015 22:41,1,7.2,-73.98085022,40.74180603,1,N,-73.92507935,40.81788635,credit card,21.5,0.5,0.5,4.56,0,0.3,27.36,0:15
1,1/8/2015 22:26,1/8/2015 22:44,1,7.8,-73.96077728,40.7664299,1,N,-73.98617554,40.68983459,cash,24,0.5,0.5,0,0,0.3,25.3,0:18
1,1/8/2015 22:26,1/8/2015 22:29,4,0.7,-73.98475647,40.75855637,1,N,-73.99136353,40.75009537,cash,4.5,0.5,0.5,0,0,0.3,5.8,0:03
1,1/8/2015 22:26,1/8/2015 22:28,2,0.4,-73.98331451,40.78101349,1,N,-73.97745514,40.78413391,credit card,3.5,0.5,0.5,0.95,0,0.3,5.75,0:02
1,1/8/2015 22:26,1/8/2015 22:40,2,3.6,-73.99872589,40.72975922,1,N,-73.98720551,40.69018936,credit card,13.5,0.5,0.5,4.4,0,0.3,19.2,0:14
1,1/8/2015 22:26,1/8/2015 22:31,2,0.8,-73.98203278,40.77205658,1,N,-73.97779846,40.78365326,credit card,5.5,0.5,0.5,1.36,0,0.3,8.16,0:05
1,1/8/2015 22:26,1/8/2015 22:33,1,1.2,-73.99017334,40.73189163,1,N,-73.99053192,40.71909714,credit card,7,0.5,0.5,1.65,0,0.3,9.95,0:07
1,1/8/2015 22:26,1/8/2015 22:26,1,0,0,0,5,Y,0,0,cash,0,0,0,0,0,0.3,0.3,0:00
1,1/8/2015 22:26,1/8/2015 22:39,2,2.3,-73.95635986,40.77654648,1,N,-73.98419189,40.77973938,credit card,11,0.5,0.5,1.5,0,0.3,13.8,0:13
1,1/8/2015 22:26,1/8/2015 22:29,1,0.5,-73.97869873,40.75619125,1,N,-73.98021698,40.75001144,cash,4,0.5,0.5,0,0,0.3,5.3,0:03
1,1/8/2015 22:26,1/8/2015 22:34,1,2.1,-73.96579742,40.76209641,1,N,-73.94299316,40.77718735,credit card,8.5,0.5,0.5,1.95,0,0.3,11.75,0:08
1,1/8/2015 22:26,1/8/2015 22:34,1,1.4,-73.95188904,40.77695847,1,N,-73.96159363,40.75997543,credit card,7.5,0.5,0.5,1.75,0,0.3,10.55,0:08
1,1/8/2015 22:26,1/8/2015 22:33,1,0.8,-73.98256683,40.76247787,1,N,-73.97309875,40.75575638,credit card,6,0.5,0.5,1.45,0,0.3,8.75,0:07
1,1/8/2015 22:26,1/8/2015 22:34,1,2.7,-73.78105927,40.62573624,1,N,-73.78049469,40.6254921,cash,10,0.5,0.5,0,0,0.3,11.3,0:08
1,1/8/2015 22:26,1/8/2015 22:32,2,0.9,-73.98777771,40.7598877,1,N,-73.99141693,40.75024796,cash,5.5,0.5,0.5,0,0,0.3,6.8,0:06
1,1/8/2015 22:26,1/8/2015 22:28,1,0.3,-73.99246979,40.7484169,1,N,-73.99475098,40.74495697,cash,3,0.5,0.5,0,0,0.3,4.3,0:02
1,1/8/2015 22:26,1/8/2015 22:29,3,0.5,-73.99684906,40.74229813,1,N,-73.99285889,40.73809433,credit card,4,0.5,0.5,1,0,0.3,6.3,0:03
1,1/8/2015 22:26,1/8/2015 22:29,1,0,-74.30249023,40.55345154,5,N,-74.30249023,40.55345154,credit card,200,0,0,0,0,0.3,200.3,0:03
1,1/8/2015 22:26,1/8/2015 22:56,2,6.4,-74.00325775,40.72533417,1,N,-73.9568634,40.74794769,credit card,24.5,0.5,0.5,5,0,0.3,30.8,0:30
1,1/8/2015 22:26,1/8/2015 22:34,1,1.1,-73.98261261,40.73119354,1,N,-73.98357391,40.72017288,credit card,7,0.5,0.5,1,0,0.3,9.3,0:08
1,1/8/2015 22:26,1/8/2015 23:01,1,12.3,-73.77680206,40.64516068,1,N,-73.92462158,40.66255188,cash,39,0.5,0.5,0,0,0.3,40.3,0:35
2,1/28/2015 16:05,1/28/2015 16:19,1,1.22,-73.95471191,40.7738533,1,N,-73.96755981,40.76318359,credit card,10,1,0.5,2.36,0,0.3,14.16,0:14
2,1/28/2015 16:05,1/28/2015 16:11,5,0.56,-73.98259735,40.75122833,1,N,-73.99177551,40.75404739,cash,5.5,1,0.5,0,0,0.3,7.3,0:06
2,1/28/2015 16:05,1/28/2015 16:24,3,3.91,-73.99643707,40.76354599,1,N,-73.9871521,40.7253685,credit card,15.5,1,0.5,3.46,0,0.3,20.76,0:19
2,1/28/2015 16:05,1/28/2015 16:23,5,1.98,-73.97528839,40.78792572,1,N,-73.94797516,40.78514099,credit card,12.5,1,0.5,1.5,0,0.3,15.8,0:18
2,1/28/2015 16:05,1/28/2015 17:00,2,12.5,-73.77675629,40.64533234,1,N,-73.91468811,40.69825363,credit card,44,1,0.5,9.16,0,0.3,54.96,0:55
2,1/28/2015 16:05,1/28/2015 16:26,1,2.6,-73.95830536,40.76463699,1,N,-73.98098755,40.78615952,cash,14.5,1,0.5,0,0,0.3,16.3,0:21
2,1/28/2015 16:05,1/28/2015 16:18,2,1.1,-73.94548035,40.77439117,1,N,-73.95645905,40.78409958,cash,9,1,0.5,0,0,0.3,10.8,0:13
2,1/28/2015 16:05,1/28/2015 16:39,1,10.32,-73.87130737,40.77392578,1,N,-73.98168182,40.77604675,cash,33.5,1,0.5,0,5.33,0.3,40.63,0:34
2,1/28/2015 16:05,1/28/2015 16:39,2,3.86,-73.95480347,40.78351974,1,N,-73.99388885,40.7481308,credit card,22,1,0.5,4.76,0,0.3,28.56,0:34
2,1/28/2015 16:05,1/28/2015 16:38,2,4.73,-73.98150635,40.73290253,1,N,-73.94451141,40.78352356,credit card,22.5,0,0.5,4,0,0.3,27.3,0:33
2,1/28/2015 16:05,1/28/2015 16:27,1,4.8,-73.98246002,40.76490021,1,N,-74.01377869,40.71475983,credit card,19,0,0.5,3.8,0,0.3,23.6,0:22
2,1/28/2015 16:05,1/28/2015 16:14,2,1.19,-73.98847198,40.75904083,1,N,-73.98303986,40.77422333,cash,7.5,1,0.5,0,0,0.3,9.3,0:09
2,1/28/2015 16:05,1/28/2015 16:11,2,1.57,-73.98194122,40.77745819,1,N,-73.97009277,40.796978,cash,7,1,0.5,0,0,0.3,8.8,0:06
2,1/28/2015 16:05,1/28/2015 16:20,1,1.4,-73.99239349,40.7496109,1,N,-73.983078,40.76222992,credit card,10.5,1,0.5,2.88,0,0.3,15.18,0:15
2,1/28/2015 16:05,1/28/2015 16:21,1,1.5,-73.96731567,40.76922607,1,N,-73.95381927,40.78306198,cash,10.5,1,0.5,0,0,0.3,12.3,0:16
2,1/28/2015 16:05,1/28/2015 16:16,1,1.8,-73.95814514,40.8109436,1,N,-73.97548676,40.7921257,credit card,9,1,0.5,1,0,0.3,11.8,0:11
2,1/28/2015 16:05,1/28/2015 16:24,1,2.57,-73.97509003,40.7582016,1,N,-73.9803009,40.78223038,cash,13.5,1,0.5,0,0,0.3,15.3,0:19
2,1/28/2015 16:05,1/28/2015 16:10,2,0.35,-73.9553833,40.78278351,1,N,-73.95771027,40.77887344,cash,4.5,1,0.5,0,0,0.3,6.3,0:05
2,1/28/2015 16:05,1/28/2015 16:30,1,9.3,-73.86270142,40.76901245,1,N,-73.97288513,40.75528717,cash,28,1,0.5,0,5.33,0.3,35.13,0:25
2,1/28/2015 16:05,1/28/2015 16:56,1,14.32,-73.78215027,40.64468002,1,N,-73.8899231,40.74913025,cash,46.5,1,0.5,0,0,0.3,48.3,0:51
2,1/28/2015 16:05,1/28/2015 16:16,1,1.75,-73.95806885,40.77304077,1,N,-73.98005676,40.78091812,credit card,9.5,1,0.5,3.39,0,0.3,14.69,0:11
2,1/28/2015 16:05,1/28/2015 16:10,1,0.69,-73.95443726,40.78077698,1,N,-73.94345856,40.77789307,cash,5,1,0.5,0,0,0.3,6.8,0:05
1,1/8/2015 22:38,1/8/2015 22:54,1,4.1,-73.9750061,40.75356674,1,Y,-73.92720795,40.75747681,credit card,16,0.5,0.5,3.46,0,0.3,20.76,0:16
1,1/8/2015 22:38,1/8/2015 22:47,1,1.7,-73.98828125,40.74567795,1,N,-73.99063873,40.7245369,cash,9,0.5,0.5,0,0,0.3,10.3,0:09
1,1/8/2015 22:38,1/8/2015 22:54,1,3,-73.99751282,40.72417068,1,N,-73.98856354,40.75871277,cash,14,0.5,0.5,0,0,0.3,15.3,0:16
1,1/8/2015 22:38,1/8/2015 22:50,1,4.9,-73.98439026,40.72047424,1,Y,-73.98505402,40.68692398,credit card,16.5,0.5,0.5,3.56,0,0.3,21.36,0:12
1,1/8/2015 22:38,1/8/2015 22:56,3,2.8,-73.99775696,40.74742126,1,N,-73.98081207,40.73003769,credit card,13.5,0.5,0.5,2.95,0,0.3,17.75,0:18
1,1/8/2015 22:38,1/8/2015 22:50,3,2.5,-73.98162842,40.75221634,1,N,-73.95549774,40.77261353,credit card,11.5,0.5,0.5,3.2,0,0.3,16,0:12
1,1/8/2015 22:38,1/8/2015 22:43,1,1.1,-74.00475311,40.72134781,1,N,-73.99259949,40.72837067,credit card,6.5,0.5,0.5,1.56,0,0.3,9.36,0:05
1,1/8/2015 22:38,1/8/2015 22:47,1,1.7,-73.98413086,40.76062775,1,N,-73.98073578,40.77948761,credit card,8.5,0.5,0.5,1.95,0,0.3,11.75,0:09
1,1/8/2015 22:38,1/8/2015 22:48,4,2.3,0,0,1,N,0,0,credit card,10,0.5,0.5,1.5,0,0.3,12.8,0:10
1,1/8/2015 22:38,1/8/2015 22:48,1,2.3,-73.9746933,40.76071167,1,N,-73.99668121,40.74263382,credit card,10,0.5,0.5,3.35,0,0.3,14.65,0:10
1,1/8/2015 22:38,1/8/2015 22:47,4,1.6,-73.9879837,40.72380447,1,N,-73.99317169,40.74138641,cash,8.5,0.5,0.5,0,0,0.3,9.8,0:09
1,1/8/2015 22:38,1/8/2015 22:43,1,0.8,-73.98781586,40.76392365,1,N,-73.99953461,40.76128769,credit card,6,0.5,0.5,1.4,0,0.3,8.7,0:05
1,1/8/2015 22:38,1/8/2015 22:56,2,5,-74.00507355,40.71889877,1,N,-73.98036957,40.77644348,credit card,18.5,0.5,0.5,3.95,0,0.3,23.75,0:18
1,1/8/2015 22:38,1/8/2015 22:42,1,1.1,-73.96827698,40.67919922,1,N,-73.97589111,40.67713547,credit card,5.5,0.5,0.5,1.35,0,0.3,8.15,0:04
1,1/8/2015 22:38,1/8/2015 22:44,1,0.8,-73.98791504,40.76452255,1,N,-73.99736786,40.75643539,upi,6,0.5,0.5,0,0,0.3,7.3,0:06
1,1/8/2015 22:38,1/8/2015 23:02,3,6.9,-73.97882843,40.72003174,1,N,-73.92004395,40.76618958,credit card,23,0.5,0.5,4.5,0,0.3,28.8,0:24
1,1/8/2015 22:38,1/8/2015 22:53,1,4.6,-73.97059631,40.79562759,1,N,-74.00430298,40.75181961,credit card,17,0.5,0.5,1.5,0,0.3,19.8,0:15
1,1/8/2015 22:38,1/8/2015 22:57,1,5.5,-73.9827652,40.76840591,1,N,-73.99181366,40.7150383,credit card,19.5,0.5,0.5,4.15,0,0.3,24.95,0:19
1,1/8/2015 22:38,1/8/2015 22:47,1,1.1,-73.98841095,40.7395134,1,N,-73.99008942,40.74988937,cash,7.5,0.5,0.5,0,0,0.3,8.8,0:09
1,1/8/2015 22:38,1/8/2015 22:47,1,2.5,-73.99066925,40.75060654,1,N,-74.00853729,40.72268295,credit card,10,0.5,0.5,2,0,0.3,13.3,0:09
1,1/8/2015 22:38,1/8/2015 22:56,2,5,-73.99195862,40.76956177,1,N,-73.95214081,40.73257065,credit card,17.5,0.5,0.5,3,5.33,0.3,27.13,0:18
1,1/8/2015 22:38,1/8/2015 22:55,1,3.5,-73.95983887,40.77074432,1,N,-73.99736786,40.74144745,credit card,14.5,0.5,0.5,3.15,0,0.3,18.95,0:17
2,1/14/2015 12:45,1/14/2015 12:53,6,1.54,-73.96488953,40.8068161,1,N,-73.97029114,40.78905487,credit card,7.5,0,0.5,1.5,0,0.3,9.8,0:08
2,1/14/2015 12:45,1/14/2015 12:49,6,0.42,-74.00276947,40.74459839,1,N,-73.99963379,40.73868179,cash,4.5,0,0.5,0,0,0.3,5.3,0:04
2,1/14/2015 12:45,1/14/2015 12:54,2,0.91,-73.95803833,40.76490784,1,N,-73.96796417,40.76306152,credit card,7,0,0.5,1.4,0,0.3,9.2,0:09
2,1/14/2015 12:45,1/14/2015 12:53,1,1.06,-73.95459747,40.78075027,1,N,-73.94889069,40.77062988,cash,6.5,0,0.5,0,0,0.3,7.3,0:08
2,1/14/2015 12:45,1/14/2015 13:00,1,3.49,-74.00708771,40.74366379,1,N,-74.00977325,40.70350647,cash,14.5,0,0.5,0,0,0.3,15.3,0:15
2,1/14/2015 12:45,1/14/2015 13:01,2,5.12,-73.96791077,40.80240631,1,N,-74.00700378,40.74827957,credit card,18,0,0.5,2,0,0.3,20.8,0:16
2,1/14/2015 12:45,1/14/2015 12:53,1,0.91,-73.96234894,40.7764473,1,N,-73.97103882,40.76684189,credit card,6.5,0,0.5,1.5,0,0.3,8.8,0:08
2,1/14/2015 12:45,1/14/2015 12:53,1,0.83,-73.97527313,40.79019547,1,N,-73.98189545,40.77958679,cash,6.5,0,0.5,0,0,0.3,7.3,0:08
2,1/14/2015 12:45,1/14/2015 12:59,6,1.77,-73.9822998,40.76271057,1,N,-73.96038055,40.77019119,cash,10.5,0,0.5,0,0,0.3,11.3,0:14
2,1/14/2015 12:45,1/14/2015 12:51,6,0.7,-73.98526764,40.74462128,1,N,-73.97921753,40.75242615,credit card,5.5,0,0.5,1.1,0,0.3,7.4,0:06
2,1/8/2015 7:43,1/8/2015 7:48,5,0.81,-73.98774719,40.74842072,1,N,-73.97880554,40.7509079,cash,5,0,0.5,0,0,0.3,5.8,0:05
2,1/8/2015 7:43,1/8/2015 7:52,1,1.26,-73.96702576,40.76064682,1,N,-73.96303558,40.7748909,credit card,7.5,0,0.5,1.88,0,0.3,10.18,0:09
2,1/8/2015 7:43,1/8/2015 7:56,1,1.15,-73.97599792,40.77610016,1,N,-73.97016144,40.78989792,cash,9,0,0.5,0,0,0.3,9.8,0:13
2,1/8/2015 7:43,1/8/2015 8:13,6,7.51,-73.95223999,40.82419205,1,N,-73.99384308,40.73941803,credit card,27,0,0.5,5.4,0,0.3,33.2,0:30
2,1/8/2015 7:43,1/8/2015 7:49,5,1.04,-73.96930695,40.78553391,1,N,-73.95572662,40.78121567,credit card,6,0,0.5,1.8,0,0.3,8.6,0:06
2,1/8/2015 7:43,1/8/2015 8:19,1,2.62,-73.93875122,40.80545425,1,N,-73.96057129,40.77476883,credit card,21,0,0.5,4.2,0,0.3,26,0:36
2,1/8/2015 7:43,1/8/2015 8:02,2,3.32,-73.98678589,40.7428627,1,N,-73.98010254,40.78363419,cash,15,0,0.5,0,0,0.3,15.8,0:19
2,1/8/2015 7:43,1/8/2015 8:02,6,2.57,-73.97532654,40.79212952,1,N,-73.95092773,40.77074814,cash,13.5,0,0.5,0,0,0.3,14.3,0:19
1,1/28/2015 18:06,1/28/2015 18:15,1,0.3,-73.97518158,40.75584412,1,N,-73.97509766,40.75850296,credit card,6.5,1,0.5,1.65,0,0.3,9.95,0:09
1,1/28/2015 18:06,1/28/2015 18:07,1,0.2,0,0,1,N,0,0,wallet,3,1,0.5,0,0,0.3,4.8,0:01
1,1/28/2015 18:06,1/28/2015 18:24,1,1.6,-73.95397949,40.77442169,1,N,-73.97190094,40.76203918,credit card,11.5,1,0.5,1,0,0.3,14.3,0:18
1,1/28/2015 18:06,1/28/2015 18:15,2,1.4,-74.00280762,40.73914337,1,N,-74.00493622,40.72357941,credit card,8,1,0.5,1.95,0,0.3,11.75,0:09
1,1/28/2015 18:06,1/28/2015 18:08,3,0.4,-73.95469666,40.76957703,1,N,-73.95042419,40.77547836,credit card,3.5,1,0.5,2,0,0.3,7.3,0:02
1,1/28/2015 18:06,1/28/2015 18:11,1,0.4,-74.00551605,40.72568512,1,N,-73.99900055,40.72797775,credit card,4.5,1,0.5,1,0,0.3,7.3,0:05
1,1/28/2015 18:06,1/28/2015 18:23,1,2.2,-73.98722839,40.73875427,1,N,-74.00921631,40.71115494,cash,12,1,0.5,0,0,0.3,13.8,0:17
1,1/28/2015 18:06,1/28/2015 18:34,4,3,-74.00579834,40.74919891,1,N,-73.97719574,40.75200653,credit card,18,1,0.5,2,0,0.3,21.8,0:28
